timestamp,filename,accessType,
1.43186E+12,/blog/geekery/ssl-latency.html,read,
1.43186E+12,/reset.css,read,
1.43186E+12,/style2.css,read,
1.43186E+12,/images/jordan-80.png,read,
1.43186E+12,/images/web/2009/banner.png,read,
1.43186E+12,/favicon.ico,read,
1.43186E+12,/favicon.ico,read,
1.43186E+12,/robots.txt,read,
1.43186E+12,/projects/firefox-tabsearch/,read,
1.43186E+12,/?flav=atom,read,
1.43186E+12,/blog/tags/puppet?flav=rss20,read,
1.43186E+12,/blog/tags/noise,read,
1.43186E+12,/blog/geekery/ssl-latency.html,read,
1.43186E+12,/style2.css,read,
1.43186E+12,/reset.css,read,
1.43186E+12,/favicon.ico,read,
1.43186E+12,/images/jordan-80.png,read,
1.43186E+12,/images/web/2009/banner.png,read,
1.43186E+12,/blog/projects/xmlpresenter/main.html,read,
1.43186E+12,/projects/xdotool/xdotool.xhtml,read,
1.43186E+12,/favicon.ico,read,
1.43186E+12,/blog/geekery/ssl-latency.html,read,
1.43186E+12,/blog/geekery/ssl-latency.html,read,
1.43186E+12,/blog/tags/puppet?flav=rss20,read,
1.43186E+12,/blog/geekery/ssl-latency.html,read,
1.43186E+12,/blog/tags/linux,read,
1.43186E+12,/blog/geekery/xsendevent-xdotool-and-ld_preload.html,read,
1.43186E+12,/reset.css,read,
1.43186E+12,/style2.css,read,
1.43186E+12,/images/jordan-80.png,read,
1.43186E+12,/images/web/2009/banner.png,read,
1.43186E+12,/blog/tags/puppet?flav=rss20,read,
1.43186E+12,/images/webhits-2.png,read,
1.43186E+12,/blog/geekery/xvfb-firefox.html,read,
1.43186E+12,/reset.css,read,
1.43186E+12,/style2.css,read,
1.43186E+12,/images/jordan-80.png,read,
1.43186E+12,/images/web/2009/banner.png,read,
1.43186E+12,/favicon.ico,read,
1.43186E+12,/?flav=rss20,read,
1.43186E+12,/favicon.ico,read,
1.43186E+12,/favicon.ico,read,
1.43186E+12,/images/googledotcom.png,read,
1.43186E+12,/projects/xdotool/,read,
1.43186E+12,/style2.css,read,
1.43186E+12,/reset.css,read,
1.43186E+12,/images/jordan-80.png,read,
1.43186E+12,/images/web/2009/banner.png,read,
1.43186E+12,/favicon.ico,read,
1.43186E+12,/images/googledotcom.png,read,
1.43186E+12,/projects/xdotool/,read,
1.43186E+12,/reset.css,read,
1.43186E+12,/style2.css,read,
1.43186E+12,/favicon.ico,read,
1.43186E+12,/images/jordan-80.png,read,
1.43186E+12,/images/web/2009/banner.png,read,
1.43186E+12,/blog/geekery/60.html,read,
1.43186E+12,/blog/geekery/headless-wrapper-for-ephemeral-xservers.html,read,
1.43186E+12,/images/googledotcom.png,read,
1.43186E+12,/blog/geekery/sparsa2006.html,read,
1.43186E+12,/blog/tags/puppet?flav=rss20,read,
1.43186E+12,/projects/xdotool/xdotool.xhtml,read,
1.43186E+12,/favicon.ico,read,
1.43186E+12,/resume.xml,read,
1.43186E+12,/articles/dynamic-dns-with-dhcp/,read,
1.43186E+12,/reset.css,read,
1.43186E+12,/favicon.ico,read,
1.43186E+12,/style2.css,read,
1.43186E+12,/images/jordan-80.png,read,
1.43186E+12,/images/web/2009/banner.png,read,
1.43186E+12,/projects/xdotool/,read,
1.43186E+12,/style2.css,read,
1.43186E+12,/reset.css,read,
1.43186E+12,/favicon.ico,read,
1.43186E+12,/images/jordan-80.png,read,
1.43186E+12,/images/web/2009/banner.png,read,
1.43186E+12,/blog/tags/regexp,read,
1.43186E+12,/images/proofsocietyisdoomed.png,read,
1.43186E+12,/presentations/logstash-puppetconf-2012/,read,
1.43186E+12,/,read,
1.43186E+12,/reset.css,read,
1.43186E+12,/style2.css,read,
1.43186E+12,/images/jordan-80.png,read,
1.43186E+12,/images/web/2009/banner.png,read,
1.43186E+12,/favicon.ico,read,
1.43186E+12,/blog/tags/C,read,
1.43186E+12,/?flav=rss20,read,
1.43186E+12,/articles/dynamic-dns-with-dhcp/,read,
1.43186E+12,/reset.css,read,
1.43186E+12,/style2.css,read,
1.43186E+12,/images/jordan-80.png,read,
1.43186E+12,/blog/tags/puppet?flav=rss20,read,
1.43186E+12,/images/web/2009/banner.png,read,
1.43186E+12,/favicon.ico,read,
1.43186E+12,/files/xdotool/docs,read,
1.43186E+12,/files/xdotool/docs/,read,
1.43186E+12,/icons/blank.gif,read,
1.43186E+12,/icons/back.gif,read,
1.43186E+12,/icons/folder.gif,read,
1.43186E+12,/files/xdotool/docs,read,
1.43186E+12,/files/xdotool/docs/,read,
1.43186E+12,/projects/xdotool/xdotool.xhtml,read,
1.43186E+12,/presentations/puppet-at-loggly/puppet-at-loggly.pdf.html,read,
1.43186E+12,/favicon.ico,read,
1.43186E+12,/misc/rcfiles/ion3/look_simpleblue.lua,read,
1.43186E+12,/blog,read,
1.43186E+12,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,read,
1.43186E+12,/?flav=atom,read,
1.43186E+12,/blog/tags/puppet?flav=rss20,read,
1.43186E+12,/presentations/logstash-metrics-sf-2012.10/,read,
1.43186E+12,/presentations/logstash-metrics-sf-2012.10/,read,
1.43186E+12,/presentations/logstash-puppetconf-2012/,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/css/reset.css,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/css/main.css,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/css/preso.css,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/lib/css/zenburn.css,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/logstash.png,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/nagios-sms1.png,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/nagios-sms3.png,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/sysadvent.png,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/nagios-sms4.png,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/nagios-sms2.png,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/nagios-sms5.png,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/nagios-sms6.png,read,
1.43187E+12,/blog/tags/xpathtool,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/pc-load-letter.jpg,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/frontend-response-codes.png,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/xkcd-perl.png,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/xkcd-perlswing-many.png,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/lifecycle.png,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/kibana-chef-agent.png,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/kibana-logstash-downloads.png,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/trollface.png,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/computer-keyboard-jacket.jpg,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/psychoaxe.jpg,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/stats-negative-min.png,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/lib/js/head.min.js,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/apache-negative-duration.png,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/kibana-chef-hits-6min-each.png,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/js/reveal.js,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/lib/font/league_gothic-webfont.ttf,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/css/print.css,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/logs.jpg,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/stats-negative-min.png,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/logs.jpg,read,
1.43187E+12,/blog/tags/puppet?flav=rss20,read,
1.43187E+12,/scripts/noise,read,
1.43187E+12,/files/blogposts/20090105/ff3linux.png,read,
1.43187E+12,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),read,
1.43187E+12,/blog/geekery/tf2-wine-linux-performance-tuning.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),read,
1.43187E+12,/blog/geekery/CEE-logging-for-profit.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),read,
1.43187E+12,/blog/growing-logstash-value.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),read,
1.43187E+12,/blog/geekery/installing-windows-8-consumer-preview.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),read,
1.43187E+12,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),read,
1.43187E+12,/blog/geekery/year-in-review-2011.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),read,
1.43187E+12,/blog/geekery/insist-on-better-asserts.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),read,
1.43187E+12,/blog/geekery/xdotool-2.20110530.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),read,
1.43187E+12,/blog/geekery/logstash-1.0.0-release.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+semicomplete/main+(semicomplete.com+-+Jordan+Sissel),read,
1.43187E+12,/images/logstash_OSCON.pdf,read,
1.43187E+12,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,read,
1.43187E+12,/files/blogposts/20080107/oniguruma_named_captures.c,read,
1.43187E+12,/files/blogposts/20080106/glow.c,read,
1.43187E+12,/robots.txt,read,
1.43187E+12,/presentations/logstash-scale11x/images/logstash-dreamhost-day.png,read,
1.43187E+12,/files/lumberjack/lumberjack-0.3.0.exe,read,
1.43187E+12,/blog/tags/puppet?flav=rss20,read,
1.43187E+12,/files/logstash/logstash-1.3.2-monolithic.jar,read,
1.43187E+12,/blog/geekery/overriding-shared-library-functions.html,read,
1.43187E+12,/blog/tags/net4501,read,
1.43187E+12,/blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,read,
1.43187E+12,/blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29,read,
1.43187E+12,/presentations/logstash-scale11x/images/jordan.jpg,read,
1.43187E+12,/blog/tags/scale,read,
1.43187E+12,/blog/tags/puppet?flav=rss20,read,
1.43187E+12,/projects/xdotool/xdotool.xhtml,read,
1.43187E+12,/favicon.ico,read,
1.43187E+12,/?flav=rss20,read,
1.43187E+12,/files/hello/?C=M;O=A,read,
1.43187E+12,/blog/tags/firefox?flav=rss20,read,
1.43187E+12,/images/logstash_OSCON.pdf,read,
1.43187E+12,/images/logstash_OSCON.pdf,read,
1.43187E+12,/presentations/puppet-at-loggly/puppet-at-loggly.pdf.html,read,
1.43187E+12,/favicon.ico,read,
1.43187E+12,/blog/tags/puppet?flav=rss20,read,
1.43187E+12,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,read,
1.43187E+12,/blog/tags/puppet?flav=rss20,read,
1.43187E+12,/,read,
1.43187E+12,/wp-login.php,read,
1.43187E+12,/administrator/index.php,read,
1.43187E+12,/reset.css,read,
1.43187E+12,/style2.css,read,
1.43187E+12,/favicon.ico,read,
1.43187E+12,/?page=2,read,
1.43187E+12,/about/,read,
1.43187E+12,/resume.xml,read,
1.43187E+12,/articles,read,
1.43187E+12,/articles/arp-security/,read,
1.43187E+12,/articles/dynamic-dns-with-dhcp/,read,
1.43187E+12,/articles/openldap-with-saslauthd/,read,
1.43187E+12,/articles/ppp-over-ssh/,read,
1.43187E+12,/articles/ssh-security/,read,
1.43187E+12,/articles/week-of-unix-tools/,read,
1.43187E+12,/articles/efficiency/,read,
1.43187E+12,/projects,read,
1.43187E+12,/projects/grok,read,
1.43187E+12,/projects/keynav,read,
1.43187E+12,/blog/tags/rdbms,read,
1.43187E+12,/projects/liboverride,read,
1.43187E+12,/projects/fex,read,
1.43187E+12,/,read,
1.43187E+12,/projects/xdotool,read,
1.43187E+12,/reset.css,read,
1.43187E+12,/style2.css,read,
1.43187E+12,/images/jordan-80.png,read,
1.43187E+12,/projects/pam_captcha,read,
1.43187E+12,/projects/firefox-tabsearch,read,
1.43187E+12,/images/web/2009/banner.png,read,
1.43187E+12,/projects/firefox-urledit,read,
1.43187E+12,/projects/newpsm,read,
1.43187E+12,/projects/nis2ldap,read,
1.43187E+12,/favicon.ico,read,
1.43187E+12,/projects/pmbackup,read,
1.43187E+12,/projects/solaudio,read,
1.43187E+12,/projects/xboxproxy,read,
1.43187E+12,/projects/xmlpresenter,read,
1.43187E+12,/projects/xpathtool,read,
1.43187E+12,/scripts,read,
1.43187E+12,/presentations/hackday06,read,
1.43187E+12,/presentations/hackday08,read,
1.43187E+12,/presentations/mpi,read,
1.43187E+12,/presentations/security,read,
1.43187E+12,/presentations/semantic-blogging,read,
1.43187E+12,/presentations/unix-basics,read,
1.43187E+12,/presentations/vim,read,
1.43187E+12,/presentations/logstash-puppetconf-2012/images/apache-negative-duration.png,read,
1.43187E+12,/robots.txt,read,
1.43187E+12,/blog/geekery/devopsdays-2010.html,read,
1.43187E+12,/files/blogposts/20101112/logstash-logger-with-awesome_print.png,read,
1.43187E+12,/presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png,read,
1.43187E+12,/blog/tags/sysadvent,read,
1.43187E+12,/blog/geekery/ssl-latency.html,read,
1.43187E+12,/reset.css,read,
1.43187E+12,/style2.css,read,
1.43187E+12,/images/jordan-80.png,read,
1.43187E+12,/images/web/2009/banner.png,read,
1.43187E+12,/?page=2,read,
1.43187E+12,/resume.xml,read,
1.43187E+12,/articles/openldap-with-saslauthd/,read,
1.43187E+12,/projects/liboverride,read,
1.43187E+12,/projects/xdotool/,read,
1.43187E+12,/reset.css,read,
1.43187E+12,/projects/liboverride/,read,
1.43187E+12,/style2.css,read,
1.43187E+12,/presentations/security,read,
1.43187E+12,/images/jordan-80.png,read,
1.43187E+12,/presentations/security/,read,
1.43187E+12,/presentations/hackday08,read,
1.43187E+12,/presentations/hackday08/,read,
1.43187E+12,/projects/keynav,read,
1.43187E+12,/projects/keynav/,read,
1.43187E+12,/presentations/hackday06,read,
1.43187E+12,/blog/tags/firefox?flav=rss20,read,
1.43187E+12,/presentations/hackday06/,read,
1.43187E+12,/scripts,read,
1.43187E+12,/scripts/,read,
1.43187E+12,/articles/dynamic-dns-with-dhcp/,read,
1.43187E+12,/projects/grok,read,
1.43187E+12,/images/web/2009/banner.png,read,
1.43187E+12,/projects/xpathtool,read,
1.43187E+12,/projects/xpathtool/,read,
1.43187E+12,/projects/xmlpresenter,read,
1.43187E+12,/projects/xmlpresenter/,read,
1.43187E+12,/projects,read,
1.43187E+12,/projects/,read,
1.43187E+12,/projects/xboxproxy,read,
1.43187E+12,/projects/xboxproxy/,read,
1.43187E+12,/projects/solaudio,read,
1.43187E+12,/favicon.ico,read,
1.43187E+12,/projects/solaudio/,read,
1.43187E+12,/about/,read,
1.43187E+12,/articles/arp-security/,read,
1.43187E+12,/articles/efficiency/,read,
1.43187E+12,/projects/pmbackup,read,
1.43187E+12,/projects/pmbackup/,read,
1.43187E+12,/projects/nis2ldap,read,
1.43187E+12,/projects/nis2ldap/,read,
1.43187E+12,/articles/week-of-unix-tools/,read,
1.43187E+12,/projects/newpsm,read,
1.43187E+12,/projects/newpsm/,read,
1.43187E+12,/projects/firefox-urledit,read,
1.43187E+12,/projects/firefox-urledit/,read,
1.43187E+12,/articles,read,
1.43187E+12,/articles/,read,
1.43187E+12,/articles/ssh-security/,read,
1.43187E+12,/projects/firefox-tabsearch,read,
1.43187E+12,/projects/firefox-tabsearch/,read,
1.43187E+12,/projects/pam_captcha,read,
1.43187E+12,/projects/pam_captcha/,read,
1.43187E+12,/articles/ppp-over-ssh/,read,
1.43187E+12,/projects/xdotool,read,
1.43187E+12,/projects/xdotool/,read,
1.43187E+12,/presentations/vim,read,
1.43187E+12,/icons/text.gif,read,
1.43187E+12,/presentations/vim/,read,
1.43187E+12,/projects/fex,read,
1.43187E+12,/projects/fex/,read,
1.43187E+12,/presentations/unix-basics,read,
1.43187E+12,/presentations/unix-basics/,read,
1.43187E+12,/presentations/semantic-blogging,read,
1.43187E+12,/presentations/semantic-blogging/,read,
1.43187E+12,/favicon.ico,read,
1.43187E+12,/blog/tags/puppet?flav=rss20,read,
1.43187E+12,/icons/back.gif,read,
1.43187E+12,/projects/xdotool/,read,
1.43187E+12,/reset.css,read,
1.43187E+12,/style2.css,read,
1.43187E+12,/images/jordan-80.png,read,
1.43187E+12,/images/web/2009/banner.png,read,
1.43187E+12,/favicon.ico,read,
1.43187E+12,/scripts/?C=M;O=A,read,
1.43187E+12,/scripts/?C=M;O=D,read,
1.43187E+12,/robots.txt,read,
