timestamp,filename,oldReplication,newReplication,heatScore
1751271908909,/images/googledotcom.png,3,4,138.38
1751271908909,/blog/geekery/python-cppgrok-bindings.html,3,2,20.74
1751271908909,/presentations/puppet-at-loggly/puppet-at-loggly.html,3,2,20.74
1751271908909,/blog/tags/httpd,3,2,20.74
1751271908910,/misc/grokc/omgsadness,3,2,20.74
1751271908910,/blog/geekery/adventures-in-rpc-land.html,3,2,20.74
1751271908910,/presentations/logstash-provops/images/nethack.png,3,2,20.74
1751271908911,/presentations/logstash-provops/images/distributed.png,3,2,20.74
1751271908911,/blog/geekery/xdotool-20070903.html,3,2,20.74
1751271908911,/presentations/logstash-intro/css/theme/ui.accordion.css,3,2,20.74
1751271908912,/blog/geekery/jquery-interface-/p_20ppuffer.html,3,2,20.74
1751271908912,/projects/xdotool/_____________________Result__chosen_nickname__22awarovadoms_22_sent_,3,2,20.74
1751271908912,/presentations/logstash-intro/js/jquery.cycle.all.js,3,2,20.74
1751271908912,/files/xdotool/docs/html/search/close.png,3,4,78.96
1751271908913,/blog/geekery/flashback-2010-2003.html,3,2,20.74
1751271908913,/blog/tags/indexing,3,2,20.74
1751271908913,/blog/geekery/search-query-parsing-in-javascript.html,3,2,20.74
1751271908913,/files/blogposts/20070618/xdo.c,3,2,20.74
1751271908914,/presentations/logstash-puppetconf-2012/images/logstash.png,3,4,95.09
1751271908914,/blog/tags/python,3,2,20.74
1751271908914,/files/winmgr/,3,2,20.74
1751271908914,/blog/geekery/sysprep-might-cause-early-balding.html,3,2,20.74
1751271908915,/blog/tags/firewalls,3,2,20.74
1751271908915,/presentations/logstash-provops/images/logstash-apache-kibana.png,3,2,20.74
1751271908916,/blog/geekery/distributed-xargs.html,3,2,20.74
1751271908916,/blog/geekery/mounting-partitions-within-a-disk-image-in-linux.html,3,4,89.63
1751271908916,/blog/tags/screen_20ninja,3,2,20.74
1751271908916,/scripts/star,3,2,20.74
1751271908916,/blog/tags/site,3,2,20.74
1751271908916,/blog/tags/python,2,1,20.74
1751271908917,/blog/tags/site,2,1,20.74
1751271908917,/presentations/logstash-puppetconf-2012/images/lifecycle.png,3,4,93.81
1751271908917,/blog/geekery/xdotool-2.20101012.html,3,2,20.74
1751271908917,/scripts/wakeup.sh,3,2,20.74
1751271908918,/blog/tags/grok,3,2,20.74
1751271908918,/files/xdotool/docs/html/doxygen.png,3,4,78.96
1751271908918,/misc/scriptaculous-xhtml.diff,3,2,20.74
1751271908918,/blog/tags/noise,3,2,20.74
1751271908919,/blog/2004/May/03,3,2,20.74
1751271908919,/blog/geekery/fedora-9-subversion-1.5.html,3,2,20.74
1751271908919,/images/pimp.png,3,2,20.74
1751271908919,/presentations/logstash-intro/js/jquery.doubletap-0.1.js,3,2,20.74
1751271908919,/presentations/logstash-intro/js/showoffcore.js,3,2,20.74
1751271908919,/blog/oneliners/multiplicative-inverse.html,3,2,20.74
1751271908920,/blog/geekery/sequencing-and-searching-strings,3,2,20.74
1751271908920,/presentations/logstash-blah/images/stats-negative-min.png,3,2,20.74
1751271908921,/presentations/hackday08/presenter.css,3,2,20.74
1751271908921,/blog/tags/comcast,3,2,20.74
1751271908921,/blog/geekery/year-in-review-2006.html,3,2,20.74
1751271908921,/presentations/logstash-preso-1.0/css/fonts/OpenSans.css,3,2,20.74
1751271908921,/presentations/logstash-scale11x/images/tiered-outputs-to-inputs.jpg,3,4,76.74
1751271908922,/blog/geekery/index,3,2,20.74
1751271908922,/blog/tags/database,3,2,20.74
1751271908922,/presentations/logstash-puppetconf-2012/images/nagios-sms3.png,3,4,93.81
1751271908922,/blog/geekery/index,2,1,20.74
1751271908923,/files/keynav/,3,2,20.74
1751271908923,/blog/tags/laptop,3,2,20.74
1751271908923,/blog/geekery/eventdb-graphing.html,3,2,20.74
1751271908923,/presentations/logstash-intro/js/coffee-script.js,3,2,20.74
1751271908923,/files/fastsplit/,3,2,20.74
1751271908923,/blog/geekery/xdotool-20091231.html,3,2,20.74
1751271908924,/files/rubyprof/,3,2,20.74
1751271908924,/blog/geekery/184.html,3,2,20.74
1751271908924,/presentations/logstash-preso-1.0/images/kibana-search.png,3,2,20.74
1751271908925,/files/rpm/logstash/,3,2,20.74
1751271908925,/presentations/logstash-preso-1.0/lib/js/head.min.js,3,2,20.74
1751271908925,/misc/backup/,3,2,20.74
1751271908925,/blog/tags/sqlobject,3,2,20.74
1751271908925,/files/java-chatclient/,2,1,20.74
1751271908926,/scripts/cd2mp3,3,2,20.74
1751271908926,/blog/geekery/freebsd-sparc64-desktop.html,3,2,20.74
1751271908926,/files/blogposts/20090519/,3,2,20.74
1751271908926,/files/xdotool/docs/html/,3,4,74.35
1751271908927,/blog/projects/pam_captcha/main.html,3,2,20.74
1751271908927,/blog/tags/c__,3,2,20.74
1751271908927,/about/wal_RecentChanges_quo,3,2,20.74
1751271908927,/scripts/xinitrc,3,2,20.74
1751271908927,/presentations/logstash-intro/css/theme/ui.progressbar.css,3,2,20.74
1751271908928,/presentations/logstash-preso-1.0/plugin/markdown/showdown.js,3,2,20.74
1751271908928,/blog/tags/rspec,3,2,20.74
1751271908928,/files/xdotool/docs/,3,4,81.02
1751271908928,/blog/geekery/2_,3,2,20.74
1751271908928,/files/firefox-urledit/,3,2,20.74
1751271908929,/files/blogposts/20081105/,3,2,20.74
1751271908929,/presentations/logstash-preso-1.0/plugin/highlight/highlight.js,3,2,20.74
1751271908929,/presentations/logstash-puppetconf-2012/css/print.css,3,4,93.81
1751271908929,/blog/tags/ec2,3,2,20.74
1751271908929,/presentations/logstash-puppetconf-2012/images/kibana-chef-agent.png,3,4,95.09
1751271908930,/geekery/find-that-lost-screen-session-2.html,3,2,20.74
1751271908930,/blog/rants/the-itunes-model.html,3,2,20.74
1751271908930,/blog/tags/security,3,2,20.74
1751271908930,/presentations/logstash-preso-1.0/css/fonts/cJZKeOuBrn4kERxqtaUH3aCWcynf_cDxXwCLxiixG1c.ttf,3,2,20.74
1751271908931,/blog/tags/s5,3,2,20.74
1751271908931,/blog/geekery/thoughts-on-raid.html,3,2,20.74
1751271908931,/files/logstash/logstash-1.0.10gelf_fix-monolithic.jar,3,2,20.74
1751271908931,/presentations/logstash-puppetconf-2012/images/nagios-sms2.png,3,4,95.09
1751271908932,/blog/geekery/,3,2,20.74
1751271908932,/blog/tags/scaling,3,2,20.74
1751271908932,/misc/rcfiles/ion3/look_simpleblue.lua,3,2,20.74
1751271908932,/blog/geekery/136.html,3,2,20.74
1751271908933,/blog/tags/oneliners,3,2,20.74
1751271908933,/files/xdotool/docs/html/search/search.png,3,4,81.02
1751271908933,/blog/geekery/ssh-honeypot-is-alive.html,3,2,20.74
1751271908933,/projects/xdotool/,3,4,161.51
1751271908934,/images/forbes.png,3,2,20.74
1751271908934,/files/fpm/fpm-0.4.2rc1.gem,3,2,20.74
1751271908934,/blog/tags/code,3,2,20.74
1751271908934,/files/firefox-tabsearch/,3,2,20.74
1751271908934,/files/xdotool/docs/html/xdo__cmd_8h_source.html,3,2,20.74
1751271908934,/blog/productivity/grok-plans.html,3,2,20.74
1751271908934,/files/xdotool/xdotool-_25,3,2,20.74
1751271908935,/blog/geekery/grok-20091103.html,3,2,20.74
1751271908935,/presentations/logstash-intro/js/jTypeWriter.js,3,2,20.74
1751271908935,/scripts/python/wrap/wrapexample.py,3,2,20.74
1751271908935,/blog/geekery/asus-k8n-dl-sata-boot-linux.html,3,2,20.74
1751271908935,/blog/geekery/oniguruma-named-capture-example.html,3,2,20.74
1751271908935,/files/xdotool/docs/html/search/search.css,3,4,78.96
1751271908936,/blog/site/163.html,3,2,20.74
1751271908936,/blog/geekery/xdotool-20090710.html,3,2,20.74
1751271908936,/presentations/logstash-puppetconf-2012/js/reveal.js,3,4,93.81
1751271908936,/blog/geekery/grok-gets-more-ridiculous.html,3,2,20.74
1751271908936,/blog/tags/ipv6,3,2,20.74
1751271908936,/presentations/puppet-at-loggly/puppet-at-loggly.markdown,3,2,20.74
1751271908936,/blog/tags/rvg,3,2,20.74
1751271908937,/misc/wendy/recipes/Caramel_20Rum_20Sauce.doc,3,2,20.74
1751271908937,/blog/tags/C,3,2,20.74
1751271908937,/misc/rcfiles/vim/vim/colors/gardener.vim,3,2,20.74
1751271908937,/blog/geekery/96.html,3,2,20.74
1751271908938,/blog/tags/ewmh,3,2,20.74
1751271908938,/presentations/logstash-preso-1.0/css/fonts/xjAJXh38I15wypJXxuGMBp0EAVxt0G0biEntp43Qt6E.ttf,3,2,20.74
1751271908938,/icons/folder.gif,3,4,82.95
1751271908938,/files/blogposts/20080106/glow.c,3,2,20.74
1751271908939,/presentations/hackday08/printview.css,3,2,20.74
1751271908939,/blog/geekery/grok-pcre-predicates.html,3,2,20.74
1751271908939,/blog/geekery/ie-javascript-error.html,3,2,20.74
1751271908939,/files/blogposts/20091108/fizzler-rdoc-thumb.png,3,2,20.74
1751271908939,/blog/tags/xml,3,2,20.74
1751271908940,/files/logstash/,3,2,20.74
1751271908940,/presentations/unix-basics/presenter.css,3,2,20.74
1751271908940,/blog/2006,3,2,20.74
1751271908940,/blog/2006,2,1,20.74
1751271908940,/presentations/logstash-intro/css/theme/ui.resizable.css,3,2,20.74
1751271908941,/blog/tags/virtualization,3,2,20.74
1751271908941,/misc/rcfiles/ion3/look_wheat2.lua,3,2,20.74
1751271908941,/presentations/logstash-scale11x/logstash-scale11x.pdf,3,2,20.74
1751271908941,/files/pp/,3,2,20.74
1751271908941,/blog/tags/web,3,2,20.74
1751271908942,/blog/tags/operations,3,2,20.74
1751271908942,/presentations/logstash-provops/lib/font/league_gothic-webfont.ttf,3,2,20.74
1751271908942,/blog/projects/pmbackup/main.html,3,2,20.74
1751271908942,/misc/elasticsearch.threads,3,2,20.74
1751271908942,/blog/tags/tales-of-olden-time,3,2,20.74
1751271908942,/blog/geekery/find-taht-lost-screen-session-3.html,3,2,20.74
1751271908943,/presentations/logstash-scale11x/images/kibana-dashboard3.png,3,4,74.35
1751271908943,/blog/geekery/freebsd-development.html,3,2,20.74
1751271908943,/blog/geekery/low-entropy-captchas.html,3,2,20.74
1751271908943,/blog/tags/css,3,2,20.74
1751271908944,/blog/geekery/mysql-prepare-queries-not-cached,3,2,20.74
1751271908944,/files/blogposts/20090727/winmgr.png,3,2,20.74
1751271908944,/articles/ppp-over-ssh,3,2,20.74
1751271908945,/presentations/mpi/images/rightarrow-disabled.png,3,2,20.74
1751271908945,/images/web/2009/banner.png,3,4,186.94
1751271908945,/blog,3,4,93.81
1751271908945,/blog/tags/nomouse,3,2,20.74
1751271908945,/presentations/logstash-monitorama-2013.pdf,3,2,20.74
1751271908945,/files/blogposts/20091227/screen-titles.png,3,2,20.74
1751271908946,/presentations/logstash-intro/js/jquery-1.4.2.min.js,3,2,20.74
1751271908946,/presentations/unix-basics/js/jquery.js,3,2,20.74
1751271908946,/blog/site/svn-repo-online.html,3,2,20.74
1751271908946,/presentations/logstash-intro/file/logstash-roadmap/kibana.png,3,2,20.74
1751271908946,/blog/geekery/119.html,3,2,20.74
1751271908946,/files/lumberjack/lumberjack_0.1.1_amd64.deb,3,2,20.74
1751271908946,/blog/tags/sysadvent,3,2,20.74
1751271908947,/presentations/logstash-scale11x/images/sad-medic.png,3,4,71.74
1751271908947,/blog/tags/eventmachine-tail,3,2,20.74
1751271908947,/blog/geekery/soekris-gpio.html,3,2,20.74
1751271908947,/scripts/md,3,2,20.74
1751271908948,/presentations/puppet-at-loggly/jls/projection.css,3,2,20.74
1751271908948,/presentations/logstash-preso-1.0/plugin/notes/notes.js,3,2,20.74
1751271908948,/blog/geekery/keynav-0.20101014.html,3,2,20.74
1751271908948,/presentations/logstash-provops/js/reveal.js,3,2,20.74
1751271908949,/blog/geekery/server-side-javascript.html,3,2,20.74
1751271908949,/files/xdotool/docs/html/tab_b.gif,3,4,78.96
1751271908949,/scripts/xclipsync,3,2,20.74
1751271908949,/blog/geekery/storageutils-db-graphs-etc.html,3,2,20.74
1751271908949,/files/xdotool/docs/latex/structxdo.tex,3,2,20.74
1751271908949,/blog/geekery/keynav-0.20100302.html,3,2,20.74
1751271908950,/presentations/logstash-intro/css/theme/ui.all.css,3,2,20.74
1751271908950,/presentations/unix-basics/printview.css,3,2,20.74
1751271908950,/misc/client.java,3,2,20.74
1751271908950,/presentations/logstash-puppetconf-2012/images/sysadvent.png,3,4,96.31
1751271908950,/files/fastsplit/,2,1,20.74
1751271908950,/scripts/python/wrap/,2,1,20.74
1751271908951,/presentations/logstash-intro/css/reset.css,3,2,20.74
1751271908951,/blog/site/callforcallforpostings.html,3,2,20.74
1751271908951,/blog/tags/firefox,3,2,20.74
1751271908951,/presentations/logstash-hmmm/css/theme/night-jls.css,3,2,20.74
1751271908951,/kibana/bootstrap/css/bootstrap.min.css,3,2,20.74
1751271908951,/svnweb/xpathtool/,3,2,20.74
1751271908951,/blog/index,3,2,20.74
1751271908951,/articles/arp-security/,3,4,84.77
1751271908952,/blog/tags/upgrades,3,2,20.74
1751271908952,/blog/geekery/make-vim-hlsearch-like-less.html,3,2,20.74
1751271908952,/presentations/logstash-hmmm/plugin/markdown/showdown.js,3,2,20.74
1751271908952,/images/logstash_OSCON.pdf,3,4,115.82
1751271908952,/blog/tags/defcon15,3,2,20.74
1751271908952,/files/grok/,3,2,20.74
1751271908953,/blog/geekery/python-data-bdb-and-friends.html,3,2,20.74
1751271908953,/presentations/logstash-preso-1.0/images/tiered-outputs-to-inputs-redis.jpg,3,2,20.74
1751271908953,/misc/practical-shoutcast-server.html,3,2,20.74
1751271908953,/files/newpsm/,2,1,20.74
1751271908953,/presentations/logstash-puppetconf-2012/images/kibana-logstash-downloads.png,3,4,105.51
1751271908953,/presentations/puppet-at-loggly/puppet-at-loggly.pdf.html,3,4,108.83
1751271908954,/blog/tags/writing,3,2,20.74
1751271908954,/kibana/bootstrap/css/bootstrap-responsive.min.css,3,2,20.74
1751271908954,/files/logstash/logstash-1.3.2-monolithic.jar,3,4,123.48
1751271908954,/kibana/css/jquery-ui-1.8.16.custom.css,3,2,20.74
1751271908954,/files/filebrowse/,3,2,20.74
1751271908954,/scripts/python/wrap.backup/,3,2,20.74
1751271908954,/files/winmgr/,2,1,20.74
1751271908955,/blog/tools/week-of-unix-pipe-friendly-tools.html,3,2,20.74
1751271908955,/blog/geekery/xdotool-20090609.html,3,2,20.74
1751271908955,/blog/tags/2010,3,2,20.74
1751271908955,/blog/geekery/impulse-driven-computing.html,3,2,20.74
1751271908955,/blog/tags/firefox,2,1,20.74
1751271908955,/blog/tags/apache,3,2,20.74
1751271908956,/files/hello/,3,2,20.74
1751271908956,/misc/rcfiles/vim/vim/doc/NERD_commenter.txt,3,2,20.74
1751271908956,/blog/python/pyblosxom_antispam_followup.html,3,2,20.74
1751271908956,/blog/tags/rfc_20failure,3,2,20.74
1751271908956,/blog/site/166.html,3,2,20.74
1751271908957,/images/puffer.png,3,2,20.74
1751271908957,/blog/geekery/newpsm-freebsd-merge.html,3,2,20.74
1751271908957,/blog/geekery/c-grok-filters-working.html,3,2,20.74
1751271908957,/blog/geekery/grok-pattern-autodiscovery,3,2,20.74
1751271908957,/blog/tags/MEH,3,2,20.74
1751271908957,/files/xdotool/docs/html/structkeysym__charmap.html,3,2,20.74
1751271908958,/blog/geekery/175.html,3,2,20.74
1751271908958,/files/blogposts/20090727/,3,2,20.74
1751271908958,/blog/articles/ppp-over-ssh/main.html,3,2,20.74
1751271908958,/blog/geekery/mysql-prepare-queries-not-cached.html,3,2,20.74
1751271908958,/presentations/unix-basics/presenter.xsl,3,2,20.74
1751271908958,/kibana/css/style.css,3,2,20.74
1751271908958,/files/fex/fex-20070729.tar.gz,3,2,20.74
1751271908959,/projects/securitrack/config.xsl,3,2,20.74
1751271908959,/blog/geekery/firefox-2-vertical-tabs-extension-stuff.html,3,2,20.74
1751271908959,/blog/python/pyblosxom_antispam.html,3,2,20.74
1751271908959,/presentations/logstash-provops/lib/css/zenburn.css,3,2,20.74
1751271908959,/blog/tags/nfs,3,2,20.74
1751271908959,/presentations/logstash-preso-1.0/images/xkcd-perlswing-many.png,3,2,20.74
1751271908960,/files/blogposts/20080423/dcache.sh,3,2,20.74
1751271908960,/blog/geekery/interesting-freebsd-network-config.html,3,2,20.74
1751271908960,/blog/geekery/barcamp-block-review.html,3,2,20.74
1751271908960,/blog/geekery/www.csh.rit.edu/_robertp,3,2,20.74
1751271908960,/scripts/albumcover.py,3,2,20.74
1751271908960,/blog/rants/forbes-dot-com-sucks.html,3,4,86.48
1751271908961,/presentations/logstash-provops/css/reset.css,3,2,20.74
1751271908961,/presentations/logstash-intro/js/sh_main.min.js,3,2,20.74
1751271908961,/blog/2007/Aug/11,3,2,20.74
1751271908961,/blog/projects/xboxproxy/systemlink.html,3,2,20.74
1751271908961,/presentations/logstash-hmmm/plugin/highlight/highlight.js,3,2,20.74
1751271908961,/files/xdotool/docs/man/,3,2,20.74
1751271908961,/files/xdotool/docs,3,4,74.35
1751271908962,/files/blogposts/20080423/,3,2,20.74
1751271908962,/blog/geekery/,2,1,20.74
1751271908962,/blog/geekery/logstash-ready-for-use.html,3,2,20.74
1751271908962,/blog/geekery/125.html,3,2,20.74
1751271908962,/files/hello/,2,1,20.74
1751271908963,/blog/tags/hackday06,3,2,20.74
1751271908963,/files/rubygems615/,3,2,20.74
1751271908963,/blog/geekery/apache-log-patterns.html,3,2,20.74
1751271908963,/presentations/logstash-provops/css/preso.css,3,2,20.74
1751271908963,/robots.txt,3,4,155.54
1751271908963,/blog/projects/fex/main.html,3,2,20.74
1751271908963,/presentations/logstash-hmmm/css/theme/default.css,3,2,20.74
1751271908964,/blog/tags/kpc650,3,2,20.74
1751271908964,/blog/2006/Dec/19,3,2,20.74
1751271908964,/blog/geekery/yahoo-hackday-06-part1.html,3,2,20.74
1751271908964,/blog/tags/c__,2,1,20.74
1751271908964,/files/lumberjack/lumberjack_0.0.7_amd64.deb,3,2,20.74
1751271908964,/blog/tags/weekof,3,2,20.74
1751271908964,/presentations/logstash-scale11x/images/logstash-dreamhost-day.png,3,4,82.95
1751271908965,/blog/tags/pptp,3,2,20.74
1751271908965,/blog/geekery/solving-good-or-bad-problems.html,3,4,112.53
1751271908965,/misc/,3,2,20.74
1751271908965,/blog/tags/logging,3,2,20.74
1751271908965,/blog/tags/service_20providers,3,2,20.74
1751271908965,/blog/productivity/parallelization-with-the-shell.html,3,2,20.74
1751271908965,/blog/geekery/grok-predicates-perl-vs-cplusplus.html,3,2,20.74
1751271908965,/presentations/logstash-preso-1.0/images/tiered-outputs-to-inputs.jpg,3,2,20.74
1751271908966,/blog/tags/firefox,1,2,122.00
1751271908966,/blog/geekery/xvfb-firefox,3,2,20.74
1751271908966,/blog/tags/xul,3,2,20.74
1751271908966,/presentations/logstash-puppetconf-2012/images/,3,2,20.74
